date,station,TAVG_file1,TMAX_file1,TMIN_file1,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG_file2,TMAX_file2,TMIN_file2,TOBS,TSUN,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,name,latitude,longitude,elevation
2018-05-24,GHCND:USW00054743,,,,1.3,,,1218.0,0.0,,,,30.0,12.8,,,60.0,60.0,,,5.4,8.1,,,,,,,,,,"CALDWELL ESSEX CO AIRPORT, NJ US",40.87639,-74.28306,52.7
2018-05-24,GHCND:USW00054787,,,,4.0,,,1057.0,0.0,,,,27.2,15.6,,,230.0,10.0,,,7.6,11.2,,,,,,,,,,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73417,-73.41694,24.7
2018-05-24,GHCND:USW00094728,,,,1.3,,,,0.0,0.0,0.0,,28.3,17.2,,,240.0,260.0,,,5.4,9.4,,,,,,,,,,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7
2018-05-24,GHCND:USW00094741,,,,2.7,,,1639.0,0.0,,,,30.0,16.7,,,180.0,140.0,,,6.7,10.7,,,,,,,,,,"TETERBORO AIRPORT, NJ US",40.85,-74.06139,2.7
2018-05-24,GHCND:USW00094745,,,,3.3,,,855.0,0.0,,,,27.8,13.3,,,340.0,330.0,,,7.2,10.3,,,,,,,,,,"WESTCHESTER CO AIRPORT, NY US",41.06236,-73.70463,111.9
2018-05-24,GHCND:USW00094789,,,,5.1,,,,0.0,0.0,0.0,23.1,27.8,16.1,,,190.0,190.0,,,10.3,13.0,,,,,,,,,,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4
2018-05-25,GHCND:US1CTFR0039,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"STAMFORD 4.2 S, CT US",41.0377883911133,-73.5681762695313,6.4
2018-05-25,GHCND:US1NJBG0015,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NORTH ARLINGTON 0.7 WNW, NJ US",40.791492,-74.13979,17.7
2018-05-25,GHCND:US1NJBG0023,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4
2018-05-25,GHCND:US1NJBG0039,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"RIVER EDGE 0.4 NNE, NJ US",40.932076,-74.035372,23.2
2018-05-25,GHCND:US1NJES0018,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MAPLEWOOD TWP 0.9 SE, NJ US",40.724466,-74.259542,72.5
2018-05-25,GHCND:US1NJES0019,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WEST CALDWELL TWP 1.3 NE, NJ US",40.8615,-74.2775,81.4
2018-05-25,GHCND:US1NJES0024,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"CEDAR GROVE TWP 0.4 W, NJ US",40.855695,-74.235564,108.5
2018-05-25,GHCND:US1NJHD0002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"KEARNY 1.7 NW, NJ US",40.772892,-74.140926,29.0
2018-05-25,GHCND:US1NJMD0038,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"EDISON TWP 1.9 N, NJ US",40.5628918,-74.3669021,35.4
2018-05-25,GHCND:US1NJMD0043,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,4.0
2018-05-25,GHCND:US1NJMD0045,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 NNE, NJ US",40.5759108,-74.2846869,21.6
2018-05-25,GHCND:US1NJMD0060,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MATAWAN 1.1 WSW, NJ US",40.4056892,-74.2549286,21.3
2018-05-25,GHCND:US1NJMD0062,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"OLD BRIDGE TWP 5.1 NE, NJ US",40.45623,-74.241325,7.6
2018-05-25,GHCND:US1NJMD0070,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NEW BRUNSWICK 1.8 E, NJ US",40.484742,-74.41031,19.2
2018-05-25,GHCND:US1NJMD0073,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"CARTERET 0.6 WSW, NJ US",40.581743,-74.238792,9.1
2018-05-25,GHCND:US1NJMD0082,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"METUCHEN 0.5 E, NJ US",40.5419,-74.35374,32.9
2018-05-25,GHCND:US1NJMN0010,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"EATONTOWN 1.2 NE, NJ US",40.3034,-74.040017,12.8
2018-05-25,GHCND:US1NJMN0012,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"COLTS NECK TWP 2.4 NW, NJ US",40.320403,-74.19268,32.6
2018-05-25,GHCND:US1NJMN0048,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 0.5 W, NJ US",40.296952,-74.00151,7.9
2018-05-25,GHCND:US1NJMN0069,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 1.7 SSW, NJ US",40.2753677368164,-74.0060272216797,9.4
2018-05-25,GHCND:US1NJMS0011,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BOONTON 0.6 NW, NJ US",40.909623,-74.414145,188.7
2018-05-25,GHCND:US1NJMS0040,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CHATHAM 0.6 NW, NJ US",40.748131,-74.390791,58.8
2018-05-25,GHCND:US1NJMS0049,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"FLORHAM PARK 0.2 WNW, NJ US",40.77797,-74.3992,62.5
2018-05-25,GHCND:US1NJMS0059,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MADISON 0.8 WSW, NJ US",40.7523914426565,-74.4297203421593,108.8
2018-05-25,GHCND:US1NJMS0069,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CHATHAM TWP 2.0 NNW, NJ US",40.753472,-74.442808,81.4
2018-05-25,GHCND:US1NJMS0070,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CHATHAM TWP 1.1 NNW, NJ US",40.74129,-74.439495,75.0
2018-05-25,GHCND:US1NJMS0075,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MORRIS TWP 2.8 SE, NJ US",40.7682,-74.45648,83.8
2018-05-25,GHCND:US1NJMS0078,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"BOONTON 0.7 WSW, NJ US",40.900506,-74.416369,149.0
2018-05-25,GHCND:US1NJMS0089,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"PARSIPPANY TROY HILLS TWP 1.3 NE, NJ US",40.871646,-74.405465,103.6
2018-05-25,GHCND:US1NJPS0005,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"HAWTHORNE 0.4 S, NJ US",40.951692,-74.157339,24.4
2018-05-25,GHCND:US1NJPS0012,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.5 WNW, NJ US",40.879633,-74.227041,58.5
2018-05-25,GHCND:US1NJPS0014,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"HAWTHORNE 1.0 SSE, NJ US",40.9436378,-74.1522675,18.0
2018-05-25,GHCND:US1NJPS0022,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"RINGWOOD 3.0 SSE, NJ US",41.065332,-74.2571509,185.9
2018-05-25,GHCND:US1NJPS0025,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BLOOMINGDALE 0.7 SSE, NJ US",41.020218,-74.3289,110.3
2018-05-25,GHCND:US1NJPS0028,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.2 NE, NJ US",40.87818,-74.21576,43.0
2018-05-25,GHCND:US1NJUN0010,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NEW PROVIDENCE 0.8 ESE, NJ US",40.6945,-74.3898,113.1
2018-05-25,GHCND:US1NJUN0014,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"WESTFIELD 0.6 NE, NJ US",40.658817,-74.335804,36.3
2018-05-25,GHCND:US1NJUN0017,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CRANFORD TWP 1.1 NNW, NJ US",40.672178,-74.309574,21.9
2018-05-25,GHCND:US1NJUN0028,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"SPRINGFIELD TWP 0.7 NNE, NJ US",40.708904,-74.321518,37.5
2018-05-25,GHCND:US1NYKN0025,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BROOKLYN 3.1 NW, NY US",40.6846,-73.9867,5.5
2018-05-25,GHCND:US1NYNS0007,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1
2018-05-25,GHCND:US1NYNS0014,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"LYNBROOK 0.3 NW, NY US",40.662285,-73.677957,7.0
2018-05-25,GHCND:US1NYNS0027,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,"PORT WASHINGTON 0.8 N, NY US",40.839167,-73.68025,52.1
2018-05-25,GHCND:US1NYNS0030,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"PLAINEDGE 0.4 WSW, NY US",40.721382,-73.484241,22.9
2018-05-25,GHCND:US1NYNS0034,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3
2018-05-25,GHCND:US1NYNS0035,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"VALLEY STREAM 0.6 SE, NY US",40.657136,-73.69783,3.7
2018-05-25,GHCND:US1NYNS0036,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"SYOSSET 2.0 SSW, NY US",40.787036,-73.51329,54.9
2018-05-25,GHCND:US1NYNS0037,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WANTAGH 1.1 NNE, NY US",40.683311,-73.503837,10.4
2018-05-25,GHCND:US1NYNS0042,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3
2018-05-25,GHCND:US1NYNS0043,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"PLAINVIEW 0.4 ENE, NY US",40.7859191894531,-73.4668731689453,56.7
2018-05-25,GHCND:US1NYNS0046,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MASSAPEQUA PARK 1.2 N, NY US",40.698077,-73.449893,10.7
2018-05-25,GHCND:US1NYQN0002,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MIDDLE VILLAGE 0.5 SW, NY US",40.714521,-73.881893,32.3
2018-05-25,GHCND:US1NYQN0026,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"JACKSON HEIGHTS 0.3 WSW, NY US",40.754411,-73.888164,18.0
2018-05-25,GHCND:US1NYQN0027,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"QUEENS 3.4 NNW, NY US",40.778064,-73.810581,18.0
2018-05-25,GHCND:US1NYRL0005,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"WEST NYACK 1.3 WSW, NY US",41.0835456848145,-73.9930267333984,81.7
2018-05-25,GHCND:US1NYSF0061,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6
2018-05-25,GHCND:US1NYSF0089,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7
2018-05-25,GHCND:US1NYSF0092,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.6 NNE, NY US",40.677211,-73.410293,6.1
2018-05-25,GHCND:US1NYWC0018,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3
2018-05-25,GHCND:USC00066655,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"PUTNAM LAKE, CT US",41.0825,-73.6386,91.4
2018-05-25,GHCND:USC00280907,,,,,,,,0.0,0.0,0.0,,28.9,12.8,13.9,,,,,,,,,,,,,,,,,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3
2018-05-25,GHCND:USC00281335,,,,,,,,0.0,0.0,0.0,,30.0,13.3,15.0,,,,,,,,,,,,,,,,,"CANOE BROOK, NJ US",40.7436,-74.3539,54.9
2018-05-25,GHCND:USC00283704,,,,,,,,0.0,0.0,0.0,,31.1,16.7,17.2,,,,,,,,,,,,,,,,,"HARRISON, NJ US",40.7481,-74.152,7.3
2018-05-25,GHCND:USC00289187,,,,,,,,0.0,0.0,0.0,,28.3,,15.0,,,,,,,,,,,,,,,,,"WANAQUE RAYMOND DAM, NJ US",41.0444,-74.2933,74.7
2018-05-25,GHCND:USC00301309,,,,,,,,,0.0,0.0,,28.3,16.1,17.2,,,,,,,,,,,,,,,,,"CENTERPORT, NY US",40.88345,-73.37309,9.1
2018-05-25,GHCND:USC00308577,,,,,,,,0.0,0.0,0.0,,21.7,,,,,,,,,,,,,,,,,,,"SYOSSET, NY US",40.8216,-73.4908,80.8
2018-05-25,GHCND:USW00014732,,,,5.3,,,,0.0,0.0,0.0,25.5,31.7,20.0,,,240.0,230.0,,,9.8,13.0,,,,,,,,,,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-05-25,GHCND:USW00014734,,,,5.7,,,,0.0,0.0,0.0,24.2,31.1,15.6,,,250.0,250.0,,,11.2,13.9,,,,,,,,,,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.6825,-74.1694,2.1
2018-05-25,GHCND:USW00054743,,,,2.2,,,1249.0,0.0,,,,31.1,16.7,,,240.0,200.0,,,6.3,10.3,,,,,,,,,,"CALDWELL ESSEX CO AIRPORT, NJ US",40.87639,-74.28306,52.7
2018-05-25,GHCND:USW00054787,,,,4.7,,,1517.0,0.0,,,,26.1,15.0,,,220.0,220.0,,,9.8,12.1,,,,,,,,,,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73417,-73.41694,24.7
2018-05-25,GHCND:USW00094728,,,,2.3,,,,0.0,0.0,0.0,,30.0,18.3,,,260.0,260.0,,,6.3,12.1,,,,,,,,,,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7
2018-05-25,GHCND:USW00094741,,,,3.9,,,1340.0,0.0,,,,32.2,15.6,,,230.0,240.0,,,9.4,12.1,,,,,,,,,,"TETERBORO AIRPORT, NJ US",40.85,-74.06139,2.7
2018-05-25,GHCND:USW00094745,,,,3.0,,,1122.0,0.0,,,,29.4,14.4,,,260.0,290.0,,,6.7,9.8,,,,,,,,,,"WESTCHESTER CO AIRPORT, NY US",41.06236,-73.70463,111.9
2018-05-25,GHCND:USW00094789,,,,5.7,,,,0.0,0.0,0.0,20.4,27.8,15.6,,,230.0,240.0,,,9.4,11.2,,,,,,,,,,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4
2018-05-26,GHCND:US1CTFR0039,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"STAMFORD 4.2 S, CT US",41.0377883911133,-73.5681762695313,6.4
2018-05-26,GHCND:US1NJBG0015,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NORTH ARLINGTON 0.7 WNW, NJ US",40.791492,-74.13979,17.7
2018-05-26,GHCND:US1NJBG0023,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4
2018-05-26,GHCND:US1NJBG0039,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"RIVER EDGE 0.4 NNE, NJ US",40.932076,-74.035372,23.2
2018-05-26,GHCND:US1NJES0018,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MAPLEWOOD TWP 0.9 SE, NJ US",40.724466,-74.259542,72.5
2018-05-26,GHCND:US1NJES0019,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WEST CALDWELL TWP 1.3 NE, NJ US",40.8615,-74.2775,81.4
2018-05-26,GHCND:US1NJES0024,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"CEDAR GROVE TWP 0.4 W, NJ US",40.855695,-74.235564,108.5
2018-05-26,GHCND:US1NJHD0002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"KEARNY 1.7 NW, NJ US",40.772892,-74.140926,29.0
2018-05-26,GHCND:US1NJMD0038,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"EDISON TWP 1.9 N, NJ US",40.5628918,-74.3669021,35.4
2018-05-26,GHCND:US1NJMD0043,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,4.0
2018-05-26,GHCND:US1NJMD0045,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 NNE, NJ US",40.5759108,-74.2846869,21.6
2018-05-26,GHCND:US1NJMD0060,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MATAWAN 1.1 WSW, NJ US",40.4056892,-74.2549286,21.3
2018-05-26,GHCND:US1NJMD0062,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"OLD BRIDGE TWP 5.1 NE, NJ US",40.45623,-74.241325,7.6
2018-05-26,GHCND:US1NJMD0066,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"SOUTH PLAINFIELD 0.7 NNE, NJ US",40.583541,-74.410003,22.3
2018-05-26,GHCND:US1NJMD0073,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"CARTERET 0.6 WSW, NJ US",40.581743,-74.238792,9.1
2018-05-26,GHCND:US1NJMD0074,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"HIGHLAND PARK 0.5 E, NJ US",40.50039,-74.41942,36.3
2018-05-26,GHCND:US1NJMD0082,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"METUCHEN 0.5 E, NJ US",40.5419,-74.35374,32.9
2018-05-26,GHCND:US1NJMN0010,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"EATONTOWN 1.2 NE, NJ US",40.3034,-74.040017,12.8
2018-05-26,GHCND:US1NJMN0012,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"COLTS NECK TWP 2.4 NW, NJ US",40.320403,-74.19268,32.6
2018-05-26,GHCND:US1NJMN0048,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 0.5 W, NJ US",40.296952,-74.00151,7.9
2018-05-26,GHCND:US1NJMN0069,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 1.7 SSW, NJ US",40.2753677368164,-74.0060272216797,9.4
2018-05-26,GHCND:US1NJMS0011,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BOONTON 0.6 NW, NJ US",40.909623,-74.414145,188.7
2018-05-26,GHCND:US1NJMS0040,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CHATHAM 0.6 NW, NJ US",40.748131,-74.390791,58.8
2018-05-26,GHCND:US1NJMS0049,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"FLORHAM PARK 0.2 WNW, NJ US",40.77797,-74.3992,62.5
2018-05-26,GHCND:US1NJMS0059,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MADISON 0.8 WSW, NJ US",40.7523914426565,-74.4297203421593,108.8
2018-05-26,GHCND:US1NJMS0069,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CHATHAM TWP 2.0 NNW, NJ US",40.753472,-74.442808,81.4
2018-05-26,GHCND:US1NJMS0070,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CHATHAM TWP 1.1 NNW, NJ US",40.74129,-74.439495,75.0
2018-05-26,GHCND:US1NJMS0075,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MORRIS TWP 2.8 SE, NJ US",40.7682,-74.45648,83.8
2018-05-26,GHCND:US1NJMS0089,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"PARSIPPANY TROY HILLS TWP 1.3 NE, NJ US",40.871646,-74.405465,103.6
2018-05-26,GHCND:US1NJPS0005,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"HAWTHORNE 0.4 S, NJ US",40.951692,-74.157339,24.4
2018-05-26,GHCND:US1NJPS0012,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.5 WNW, NJ US",40.879633,-74.227041,58.5
2018-05-26,GHCND:US1NJPS0014,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"HAWTHORNE 1.0 SSE, NJ US",40.9436378,-74.1522675,18.0
2018-05-26,GHCND:US1NJPS0022,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"RINGWOOD 3.0 SSE, NJ US",41.065332,-74.2571509,185.9
2018-05-26,GHCND:US1NJPS0025,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BLOOMINGDALE 0.7 SSE, NJ US",41.020218,-74.3289,110.3
2018-05-26,GHCND:US1NJUN0010,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NEW PROVIDENCE 0.8 ESE, NJ US",40.6945,-74.3898,113.1
2018-05-26,GHCND:US1NJUN0014,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"WESTFIELD 0.6 NE, NJ US",40.658817,-74.335804,36.3
2018-05-26,GHCND:US1NJUN0017,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CRANFORD TWP 1.1 NNW, NJ US",40.672178,-74.309574,21.9
2018-05-26,GHCND:US1NJUN0028,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"SPRINGFIELD TWP 0.7 NNE, NJ US",40.708904,-74.321518,37.5
2018-05-26,GHCND:US1NYKN0025,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BROOKLYN 3.1 NW, NY US",40.6846,-73.9867,5.5
2018-05-26,GHCND:US1NYNS0007,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1
2018-05-26,GHCND:US1NYNS0014,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"LYNBROOK 0.3 NW, NY US",40.662285,-73.677957,7.0
2018-05-26,GHCND:US1NYNS0027,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"PORT WASHINGTON 0.8 N, NY US",40.839167,-73.68025,52.1
2018-05-26,GHCND:US1NYNS0030,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"PLAINEDGE 0.4 WSW, NY US",40.721382,-73.484241,22.9
2018-05-26,GHCND:US1NYNS0034,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3
2018-05-26,GHCND:US1NYNS0035,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"VALLEY STREAM 0.6 SE, NY US",40.657136,-73.69783,3.7
2018-05-26,GHCND:US1NYNS0036,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"SYOSSET 2.0 SSW, NY US",40.787036,-73.51329,54.9
2018-05-26,GHCND:US1NYNS0037,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"WANTAGH 1.1 NNE, NY US",40.683311,-73.503837,10.4
2018-05-26,GHCND:US1NYNS0041,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"LYNBROOK 0.6 ENE, NY US",40.662239074707,-73.6639251708984,7.3
2018-05-26,GHCND:US1NYNS0042,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3
2018-05-26,GHCND:US1NYNS0043,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"PLAINVIEW 0.4 ENE, NY US",40.7859191894531,-73.4668731689453,56.7
2018-05-26,GHCND:US1NYNS0046,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MASSAPEQUA PARK 1.2 N, NY US",40.698077,-73.449893,10.7
2018-05-26,GHCND:US1NYQN0002,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MIDDLE VILLAGE 0.5 SW, NY US",40.714521,-73.881893,32.3
2018-05-26,GHCND:US1NYQN0027,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"QUEENS 3.4 NNW, NY US",40.778064,-73.810581,18.0
2018-05-26,GHCND:US1NYRL0005,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"WEST NYACK 1.3 WSW, NY US",41.0835456848145,-73.9930267333984,81.7
2018-05-26,GHCND:US1NYSF0061,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6
2018-05-26,GHCND:US1NYSF0089,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7
2018-05-26,GHCND:US1NYSF0092,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.6 NNE, NY US",40.677211,-73.410293,6.1
2018-05-26,GHCND:US1NYWC0018,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3
2018-05-26,GHCND:USC00066655,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"PUTNAM LAKE, CT US",41.0825,-73.6386,91.4
2018-05-26,GHCND:USC00280907,,,,,,,,0.0,0.0,0.0,,29.4,13.9,20.0,,,,,,,,,,,,,,,,,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3
2018-05-26,GHCND:USC00281335,,,,,,,,0.0,0.0,0.0,,31.7,15.0,,,,,,,,,,,,,,,,,,"CANOE BROOK, NJ US",40.7436,-74.3539,54.9
2018-05-26,GHCND:USC00283704,,,,,,,,0.0,0.0,0.0,,32.8,17.2,22.8,,,,,,,,,,,,,,,,,"HARRISON, NJ US",40.7481,-74.152,7.3
